pid,name,unit,retail_price,actual_price,wholesale_price,category,description,quantity,url,enable,variant_id,brand,barcode,loose,sid
1067,Sajjuvalu / సజ్జువాలు,500gm,150,175,150,Staples,this item is Sajjuvalu / సజ్జువాలు,100,https://cdn4.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619669745738-fe762dce-2f6a-4ca3-bf0c-1b9dc23c42d5.jpeg,True,2,,,False,1
1068,Sajjuvalu / సజ్జువాలు,1 Kg,300,350,300,Staples,this item is Sajjuvalu / సజ్జువాలు,100,https://cdn4.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619669745738-fe762dce-2f6a-4ca3-bf0c-1b9dc23c42d5.jpeg,True,3,,,False,1
1069,Paccha Karupuran / పచ్చకర్పురం,10gm,30,35,30,Staples,this item is Paccha Karupuran / పచ్చకర్పురం,100,https://cdn.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619610553982-0291cd61-8220-4a9b-bd2e-fd68d150f8ec.jpeg,True,0,,,False,1
1070,Paccha Karupuran / పచ్చకర్పురం,25gm,65,75,65,Staples,this item is Paccha Karupuran / పచ్చకర్పురం,100,https://cdn.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619610553982-0291cd61-8220-4a9b-bd2e-fd68d150f8ec.jpeg,True,1,,,False,1
1071,Paccha Karupuran / పచ్చకర్పురం,50gm,125,150,125,Staples,this item is Paccha Karupuran / పచ్చకర్పురం,100,https://cdn.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619610553982-0291cd61-8220-4a9b-bd2e-fd68d150f8ec.jpeg,True,2,,,False,1
1072,Paccha Karupuran / పచ్చకర్పురం,100gm,250,300,250,Staples,this item is Paccha Karupuran / పచ్చకర్పురం,100,https://cdn.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619610553982-0291cd61-8220-4a9b-bd2e-fd68d150f8ec.jpeg,True,3,,,False,1
1073,Lg Inguva / L.G ఇంగువ పోడి,per 50 gram,75,79,75,Staples,this item is Lg Inguva / L.G ఇంగువ పోడి,100,https://cdn4.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619610517981-1ff4b02e-c76c-4e3c-b948-4e2b99ff2709.jpeg,True,0,,,False,1
1074,Pul Makahni / పుల్ ముఖాని,per 250 gram,120,150,120,Staples,this item is Pul Makahni / పుల్ ముఖాని,100,https://cdn.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619610689106-19b5e8e1-cd6f-4de1-bf7d-8a9e53ce9f2a.jpeg,True,0,,,False,1
1075,Vepukuney Gottalu/ వేపుకునే గొట్టాలు,250gm,20,25,20,Staples,this item is Vepukuney Gottalu/ వేపుకునే గొట్టాలు,100,https://cdn4.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619920885607-af252ed3-ba72-4fb9-b611-ded839d92520.jpeg,True,0,,,False,1
1076,Vepukuney Gottalu/ వేపుకునే గొట్టాలు,500gm,40,50,40,Staples,this item is Vepukuney Gottalu/ వేపుకునే గొట్టాలు,100,https://cdn4.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619920885607-af252ed3-ba72-4fb9-b611-ded839d92520.jpeg,True,1,,,False,1
1077,Vepukuney Gottalu/ వేపుకునే గొట్టాలు,1 Kg,80,100,80,Staples,this item is Vepukuney Gottalu/ వేపుకునే గొట్టాలు,100,https://cdn4.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619920885607-af252ed3-ba72-4fb9-b611-ded839d92520.jpeg,True,2,,,False,1
1078,Bendakaya Chips/ బెండకాయ చిప్స్,250gm,20,25,20,Staples,this item is Bendakaya Chips/ బెండకాయ చిప్స్,100,https://cdn.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619920847238-3d753cb4-4f8c-417c-b330-c40cc8f7a016.jpeg,True,0,,,False,1
1079,Bendakaya Chips/ బెండకాయ చిప్స్,500gm,40,50,40,Staples,this item is Bendakaya Chips/ బెండకాయ చిప్స్,100,https://cdn.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619920847238-3d753cb4-4f8c-417c-b330-c40cc8f7a016.jpeg,True,1,,,False,1
1080,Bendakaya Chips/ బెండకాయ చిప్స్,1 Kg,80,100,80,Staples,this item is Bendakaya Chips/ బెండకాయ చిప్స్,100,https://cdn.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619920847238-3d753cb4-4f8c-417c-b330-c40cc8f7a016.jpeg,True,2,,,False,1
1081,Samosa Chips/ సమోసా చిప్స్,250gm,25,30,25,Staples,this item is Samosa Chips/ సమోసా చిప్స్,100,https://cdn.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619920774400-019679c6-c8b8-476f-b433-5898871f01f8.jpeg,True,0,,,False,1
1082,Samosa Chips/ సమోసా చిప్స్,500gm,50,60,50,Staples,this item is Samosa Chips/ సమోసా చిప్స్,100,https://cdn.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619920774400-019679c6-c8b8-476f-b433-5898871f01f8.jpeg,True,1,,,False,1
1083,Samosa Chips/ సమోసా చిప్స్,1 Kg,100,120,100,Staples,this item is Samosa Chips/ సమోసా చిప్స్,100,https://cdn.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619920774400-019679c6-c8b8-476f-b433-5898871f01f8.jpeg,True,2,,,False,1
1084,Barle/బార్లీ,100gm,10,15,10,Staples,this item is Barle/బార్లీ,100,https://cdn4.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1620104101562-3d18639b-640d-4710-a9ad-497b60841a65.jpeg,True,0,,,False,1
1085,Barle/బార్లీ,250gm,20,25,20,Staples,this item is Barle/బార్లీ,100,https://cdn4.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1620104101562-3d18639b-640d-4710-a9ad-497b60841a65.jpeg,True,1,,,False,1
1086,Barle/బార్లీ,500gm,35,40,35,Staples,this item is Barle/బార్లీ,100,https://cdn4.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1620104101562-3d18639b-640d-4710-a9ad-497b60841a65.jpeg,True,2,,,False,1
1087,Barle/బార్లీ,1 Kg,70,80,70,Staples,this item is Barle/బార్లీ,100,https://cdn4.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1620104101562-3d18639b-640d-4710-a9ad-497b60841a65.jpeg,True,3,,,False,1
1088,Ashoka Pappads/ అశోక అప్పడలు,80gm,15,22,15,Staples,this item is Ashoka Pappads/ అశోక అప్పడలు,100,https://cdn4.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1621040857683-3aa4e074-6551-436f-8c45-7e1679b2d681.jpeg,True,0,,,False,1
1089,Ashoka Pappads/ అశోక అప్పడలు,100gm,20,25,20,Staples,this item is Ashoka Pappads/ అశోక అప్పడలు,100,https://cdn4.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1621040857683-3aa4e074-6551-436f-8c45-7e1679b2d681.jpeg,True,1,,,False,1
1090,India Gate Super Basmati Rice 1500 Gram,per 1500 gram,175,190,175,Staples,this item is India Gate Super Basmati Rice 1500 Gram,100,https://cdn.mydukaan.io/app/image/210x210/?url=https://projecteagle.s3.ap-south-1.amazonaws.com/images/d46ef7ff-b8ea-4fab-b1e1-41c7c6d89c7e.jpg,True,0,,,False,1
1091,Nutrela Soya Granules/న్యూట్రెలా సోయా కణికలు,per kg,120,140,120,Staples,this item is Nutrela Soya Granules/న్యూట్రెలా సోయా కణికలు,100,https://cdn4.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1620105397832-73ba8def-b63a-4dc6-a328-c321604b5ad4.jpeg,True,0,,,False,1
1092,Kellogg'S Oats 2 Units (2*450gm) / కెల్లాగ్స్ ఓట్స్,per 900 gram,170,170,170,Staples,this item is Kellogg'S Oats 2 Units (2*450gm) / కెల్లాగ్స్ ఓట్స్,100,https://cdn6.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619959136204-ca522389-33e4-4b4f-895f-dfa6f0ee7ade.jpeg,False,0,,,False,1
1093,Corn Chips / Mokka Jonna Chips/మొక్కజొన్న చిప్స్,250gm,20,25,20,Staples,this item is Corn Chips / Mokka Jonna Chips/మొక్కజొన్న చిప్స్,100,https://cdn6.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1620104339634-1594ced8-651c-44ca-9ab8-84705f4678d8.jpeg,True,0,,,False,1
1094,Corn Chips / Mokka Jonna Chips/మొక్కజొన్న చిప్స్,500gm,40,45,40,Staples,this item is Corn Chips / Mokka Jonna Chips/మొక్కజొన్న చిప్స్,100,https://cdn6.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1620104339634-1594ced8-651c-44ca-9ab8-84705f4678d8.jpeg,True,1,,,False,1
1095,Corn Chips / Mokka Jonna Chips/మొక్కజొన్న చిప్స్,1 Kg,70,80,70,Staples,this item is Corn Chips / Mokka Jonna Chips/మొక్కజొన్న చిప్స్,100,https://cdn6.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1620104339634-1594ced8-651c-44ca-9ab8-84705f4678d8.jpeg,True,2,,,False,1
1096,Saffola Oats Free 400g Oats With This Pack / సాఫోలా ఓట్స్,per kg,195,199,195,Staples,this item is Saffola Oats Free 400g Oats With This Pack / సాఫోలా ఓట్స్,100,https://cdn.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619959057180-76444a10-b669-4c4f-8b03-43ac339bbc7f.jpeg,True,0,,,False,1
1097,M T R Gulab Jamun Buy1 Get 1 Offer,per 175 gram,125,130,125,Staples,this item is M T R Gulab Jamun Buy1 Get 1 Offer,100,https://cdn.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619952178175-4b03326e-e5c3-499c-a21a-c156b32949aa.jpeg,True,0,,,False,1
1098,Aashirvaad Instant Gulab Jamun Mix Buy 1 Get 1 Free,per 175 gm,130,130,130,Staples,this item is Aashirvaad Instant Gulab Jamun Mix Buy 1 Get 1 Free,100,https://cdn.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1619951945575-4878db86-5b03-4d23-a259-0f9ae9791b92.jpeg,False,0,,,False,1
1099,Tata Salt 1kg,per kg,20,21,20,Staples,this item is Tata Salt 1kg,100,https://cdn6.mydukaan.io/app/image/210x210/?url=https://mydukaan-prod.s3.amazonaws.com/master/products/tata-salt-1kg.jpg,True,0,,,False,1
1100,Green Bhatni/ Green Peas,100 Gm,15,20,15,Staples,this item is Green Bhatni/ Green Peas,100,https://cdn4.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1625832126354-e148eae7-511f-4538-ac6a-4a64cd46f88e.jpeg,True,0,,,False,1
1101,Green Bhatni/ Green Peas,250 Gm,40,45,40,Staples,this item is Green Bhatni/ Green Peas,100,https://cdn4.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1625832126354-e148eae7-511f-4538-ac6a-4a64cd46f88e.jpeg,True,1,,,False,1
1102,Green Bhatni/ Green Peas,500 Gm,75,80,75,Staples,this item is Green Bhatni/ Green Peas,100,https://cdn4.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1625832126354-e148eae7-511f-4538-ac6a-4a64cd46f88e.jpeg,True,2,,,False,1
1103,Green Bhatni/ Green Peas,1 Kg,140,160,140,Staples,this item is Green Bhatni/ Green Peas,100,https://cdn4.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1625832126354-e148eae7-511f-4538-ac6a-4a64cd46f88e.jpeg,True,3,,,False,1
1104,White Bhatni / White Peas,250 Gm,25,30,25,Staples,this item is White Bhatni / White Peas,100,https://cdn6.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1625832257663-db9e4061-61bd-4dab-bb9e-c08255b2713d.jpeg,True,0,,,False,1
1105,White Bhatni / White Peas,500 Gm,43,50,43,Staples,this item is White Bhatni / White Peas,100,https://cdn6.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1625832257663-db9e4061-61bd-4dab-bb9e-c08255b2713d.jpeg,True,1,,,False,1
1106,White Bhatni / White Peas,1 Kg,85,100,85,Staples,this item is White Bhatni / White Peas,100,https://cdn6.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1625832257663-db9e4061-61bd-4dab-bb9e-c08255b2713d.jpeg,True,2,,,False,1
1107,Vamu/Ajwain,50 Gm,15,20,15,Staples,this item is Vamu/Ajwain,100,https://cdn.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1626002579845-1656fd36-b775-46aa-b180-7b92a7cc3b9d.jpeg,True,0,,,False,1
1108,Vamu/Ajwain,100 Gm,30,35,30,Staples,this item is Vamu/Ajwain,100,https://cdn.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1626002579845-1656fd36-b775-46aa-b180-7b92a7cc3b9d.jpeg,True,1,,,False,1
1109,Vamu/Ajwain,250 Gm,60,75,60,Staples,this item is Vamu/Ajwain,100,https://cdn.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1626002579845-1656fd36-b775-46aa-b180-7b92a7cc3b9d.jpeg,True,2,,,False,1
1110,Vamu/Ajwain,500 Gm,110,150,110,Staples,this item is Vamu/Ajwain,100,https://cdn.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1626002579845-1656fd36-b775-46aa-b180-7b92a7cc3b9d.jpeg,True,3,,,False,1
1111,Vamu/Ajwain,1 Kg,220,300,220,Staples,this item is Vamu/Ajwain,100,https://cdn.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1626002579845-1656fd36-b775-46aa-b180-7b92a7cc3b9d.jpeg,True,4,,,False,1
1112,Srilalitha Brown Rice,per 5 kg,300,350,300,Staples,this item is Srilalitha Brown Rice,100,https://cdn4.mydukaan.io/app/image/210x210/?url=https://projecteagle.s3.ap-south-1.amazonaws.com/images/552c91be-5613-4a55-870b-e1a85c210580.jpg,True,0,,,False,1
1113,Eggs,1 Pc,5,6,5,Staples,this item is Eggs,100,https://cdn4.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1627044911098-9390efd5-cc79-4835-bdd8-c307e2b0009b.jpeg,True,0,,,False,1
1114,Eggs,6 Pc,30,36,30,Staples,this item is Eggs,100,https://cdn4.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1627044911098-9390efd5-cc79-4835-bdd8-c307e2b0009b.jpeg,True,1,,,False,1
1115,Eggs,12 Pc,60,72,60,Staples,this item is Eggs,100,https://cdn4.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1627044911098-9390efd5-cc79-4835-bdd8-c307e2b0009b.jpeg,True,2,,,False,1
1116,Eggs,15 Pc,75,90,75,Staples,this item is Eggs,100,https://cdn4.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1627044911098-9390efd5-cc79-4835-bdd8-c307e2b0009b.jpeg,True,3,,,False,1
1117,Eggs,30 Pc,150,180,150,Staples,this item is Eggs,100,https://cdn4.mydukaan.io/app/image/210x210/?url=https://mydukaan.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1627044911098-9390efd5-cc79-4835-bdd8-c307e2b0009b.jpeg,True,4,,,False,1
1118,Telagapindi/ తెలగాపిండి,50 Gm,5,10,5,Staples,this item is Telagapindi/ తెలగాపిండి,100,https://cdn.mydukaan.io/app/image/210x210/?url=https://projecteagle.s3.ap-south-1.amazonaws.com/images/27c7b75a-329c-4b5e-9114-07207278fd12.jpg,True,0,,,False,1
1119,Telagapindi/ తెలగాపిండి,100 Gm,10,15,10,Staples,this item is Telagapindi/ తెలగాపిండి,100,https://cdn.mydukaan.io/app/image/210x210/?url=https://projecteagle.s3.ap-south-1.amazonaws.com/images/27c7b75a-329c-4b5e-9114-07207278fd12.jpg,True,1,,,False,1
1120,Telagapindi/ తెలగాపిండి,250 Gm,25,40,25,Staples,this item is Telagapindi/ తెలగాపిండి,100,https://cdn.mydukaan.io/app/image/210x210/?url=https://projecteagle.s3.ap-south-1.amazonaws.com/images/27c7b75a-329c-4b5e-9114-07207278fd12.jpg,True,2,,,False,1
1121,Srilalitha Godavari Sona Rice,per 25 kg,900,"1,200",900,Staples,this item is Srilalitha Godavari Sona Rice,100,https://cdn3.mydukaan.io/app/image/210x210/?url=https://dukaan-us.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1628575706264-786d27b4-edc2-4259-9ea3-da8c9f5ae36e.jpeg,False,0,,,False,1
1122,Saggubiyyam Big/ సగ్గుబియ్యం పెద్దది/ Sago,250 Gm,25,30,25,Staples,this item is Saggubiyyam Big/ సగ్గుబియ్యం పెద్దది/ Sago,100,https://cdn3.mydukaan.io/app/image/210x210/?url=https://dukaan-us.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1629291038479-d8047601-7eb1-4617-9050-fab4573cbf2a.jpeg,True,0,,,False,1
1123,Saggubiyyam Big/ సగ్గుబియ్యం పెద్దది/ Sago,500 Gm,50,60,50,Staples,this item is Saggubiyyam Big/ సగ్గుబియ్యం పెద్దది/ Sago,100,https://cdn3.mydukaan.io/app/image/210x210/?url=https://dukaan-us.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1629291038479-d8047601-7eb1-4617-9050-fab4573cbf2a.jpeg,True,1,,,False,1
1124,Saggubiyyam Big/ సగ్గుబియ్యం పెద్దది/ Sago,1 Kg,100,120,100,Staples,this item is Saggubiyyam Big/ సగ్గుబియ్యం పెద్దది/ Sago,100,https://cdn3.mydukaan.io/app/image/210x210/?url=https://dukaan-us.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1629291038479-d8047601-7eb1-4617-9050-fab4573cbf2a.jpeg,True,2,,,False,1
1125,Saggubiyyam Small(Nylon)/ సగ్గుబియ్యం చిన్నది/ Sago,250 Gm,25,30,25,Staples,this item is Saggubiyyam Small(Nylon)/ సగ్గుబియ్యం చిన్నది/ Sago,100,https://cdn3.mydukaan.io/app/image/210x210/?url=https://dukaan-us.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1629291017901-5b9848ae-0be6-406b-b4c5-ecda56640d7c.jpeg,True,0,,,False,1
1126,Saggubiyyam Small(Nylon)/ సగ్గుబియ్యం చిన్నది/ Sago,500 Gm,50,60,50,Staples,this item is Saggubiyyam Small(Nylon)/ సగ్గుబియ్యం చిన్నది/ Sago,100,https://cdn3.mydukaan.io/app/image/210x210/?url=https://dukaan-us.s3.amazonaws.com/4095334/aed5eba0-f960-4532-acdb-c318a2972346/1629291017901-5b9848ae-0be6-406b-b4c5-ecda56640d7c.jpeg,True,1,,,False,1
